user_id,device_id_match,geo_distance_km,request_hour,days_since_last_request,recent_profile_change,failed_login_count_24h,new_device_flag,otp_request_count_1h,account_age_days,impossible_travel_flag,vpn_proxy_detected,repeated_request_10min,sim_swap_history_count,ip_risk_score,behavioral_risk_score,label,hour,day,month,weekday
85337,1,14.32,12,17,0,1,0,1,727,0,0,0,0,39,10,0,7,3,1,4
47083,0,43.45,11,15,0,1,1,3,128,0,0,0,0,20,25,0,19,15,8,4
80321,1,1017.4,0,25,0,1,0,1,516,0,0,0,0,28,15,0,22,26,1,6
92383,0,33.41,20,23,0,0,0,1,121,0,0,0,1,5,15,0,11,25,9,3
22867,1,35.93,12,14,1,0,0,0,1443,0,0,0,2,2,20,0,3,11,2,1
30481,1,51.37,9,13,0,1,0,5,2022,0,0,0,2,19,30,0,20,7,9,6
47174,1,60.95,12,16,1,0,0,1,1316,0,0,0,0,20,10,0,13,13,6,4
10972,0,4.49,12,22,0,1,0,2,616,0,0,0,1,8,15,0,3,12,2,2
82446,1,88.93,8,20,0,6,0,1,1655,0,0,0,0,6,15,0,16,11,2,1
81420,1,54.98,17,15,0,4,0,3,2066,1,0,0,0,32,40,0,7,23,2,6
47837,0,4.91,8,18,0,4,0,1,1808,0,1,0,1,36,55,0,9,14,3,4
81600,1,71.65,20,23,0,2,1,2,201,0,0,0,1,40,20,1,22,23,4,2
47458,0,31.46,17,17,0,0,0,4,1040,0,0,0,0,32,15,0,4,30,10,3
72095,1,980.47,11,17,0,2,0,12,1880,0,0,0,1,9,35,0,20,11,5,6
46201,1,8.42,13,16,0,2,0,2,1125,0,1,1,0,23,35,0,11,28,10,1
43344,1,23.61,5,20,1,1,0,4,1059,0,0,0,0,5,10,0,4,4,6,2
55615,0,70.88,10,15,1,0,0,2,1186,0,0,0,0,35,25,0,16,1,5,3
94090,1,50.75,11,19,0,3,0,1,2376,0,0,0,0,24,0,0,5,2,10,3
58264,1,42.88,13,16,0,1,0,2,486,0,0,0,0,18,0,0,13,26,9,4
11245,0,56.05,15,14,0,2,0,1,1563,0,0,1,0,21,35,0,1,18,8,0
40931,0,28.95,3,25,0,3,1,1,163,0,1,0,1,37,50,0,14,19,7,5
14960,1,40.22,9,15,0,2,1,2,431,0,0,0,1,31,10,0,19,16,12,1
84265,1,59.27,15,12,0,0,0,1,747,0,0,0,0,10,0,0,13,4,8,0
42651,1,52.4,2,15,1,1,0,3,1406,0,0,0,0,8,10,0,17,10,4,3
13010,0,351.73,19,21,0,2,0,4,2362,0,0,0,1,32,15,0,21,11,7,4
77538,1,17.57,15,22,1,1,0,2,2347,0,0,0,0,38,20,0,14,19,7,5
96855,0,175.99,10,21,0,4,0,0,1528,0,0,0,1,19,30,0,10,29,6,6
26532,1,43.09,11,21,0,1,0,2,2266,0,0,0,0,13,0,0,19,13,4,6
82233,1,51.22,6,14,0,0,0,2,1817,0,1,0,0,13,15,0,19,8,6,6
10450,1,51.95,14,21,1,0,1,2,479,0,0,0,0,1,20,1,18,4,10,5
70926,1,69.45,1,17,0,4,0,0,1869,0,0,0,0,12,15,0,0,17,8,6
98469,1,36.87,13,31,0,3,0,5,1592,0,0,0,0,43,30,0,16,13,12,5
40620,1,32.01,12,17,1,0,0,0,905,0,0,0,0,11,10,0,20,26,2,2
94093,1,3.51,8,14,0,3,0,2,80,1,0,0,1,8,25,0,0,27,10,0
39162,1,75.46,17,16,1,2,1,1,2416,0,0,0,0,44,30,0,8,18,11,1
24007,1,6.29,0,18,0,0,0,1,1410,0,0,1,0,40,30,0,12,12,3,2
60020,1,57.38,23,21,0,2,0,2,1359,0,0,0,0,36,10,0,10,5,4,5
68598,1,63.66,9,21,0,2,0,3,369,0,0,0,4,40,20,0,23,15,10,2
18932,1,23.0,7,8,1,1,1,1,1392,1,1,0,0,33,60,0,23,11,4,4
30738,1,47.46,12,13,1,1,0,0,1723,0,0,0,0,20,10,0,10,8,1,2
68846,1,96.14,13,23,0,4,0,3,657,0,0,0,0,35,15,0,3,19,7,5
32120,1,41.81,9,20,0,3,0,2,2190,0,0,0,0,26,0,0,5,7,12,6
80574,1,12.71,12,16,0,2,0,3,953,0,0,0,0,2,0,0,18,17,7,3
15703,1,45.15,0,18,1,1,0,0,1434,0,0,0,0,30,10,0,17,16,9,1
78397,1,26.0,6,15,0,0,1,3,426,0,0,0,0,32,10,0,20,27,9,5
38822,1,21.31,9,20,0,2,0,1,51,0,0,0,2,13,10,0,4,23,11,6
46531,0,66.55,15,23,0,0,0,2,589,0,0,0,0,14,15,0,6,11,6,2
42789,1,11.8,16,19,0,0,0,4,904,0,0,0,0,13,0,0,16,30,7,2
95032,1,49.71,18,17,0,0,0,1,1067,0,0,0,1,17,0,0,17,6,3,3
55899,0,5.76,19,21,0,2,0,2,638,0,0,0,0,3,15,0,10,7,6,5
11100,1,33.32,20,18,0,7,0,0,2148,0,0,0,1,41,25,0,4,28,1,1
74381,0,35.33,15,12,0,0,0,2,1308,0,0,0,0,31,15,1,0,26,12,4
21573,1,43.08,0,21,0,5,0,1,769,0,0,0,1,15,15,0,0,19,7,5
27830,1,25.88,12,19,0,1,0,2,1967,0,0,1,0,10,20,0,4,8,5,3
47791,1,52.41,0,19,0,3,0,1,839,0,1,1,1,2,35,1,14,23,2,6
37322,1,48.86,2,12,0,1,0,0,1959,0,0,0,0,5,0,0,20,15,5,3
44693,0,29.16,9,14,0,0,0,4,641,0,0,0,0,3,15,0,12,6,11,3
30908,1,67.84,19,17,0,2,0,3,2447,0,0,1,1,44,30,0,19,26,2,2
60356,1,62.69,13,15,0,2,1,2,2407,0,0,0,1,17,10,0,6,14,10,1
81746,1,56.86,20,13,0,3,0,0,357,0,1,0,0,5,15,0,17,2,4,2
30405,1,36.24,7,19,1,1,0,4,303,0,0,0,0,32,10,0,22,9,4,2
57005,0,51.97,10,18,0,1,1,4,2187,0,0,0,1,41,35,0,5,8,11,5
78147,1,56.48,10,15,0,1,0,1,344,0,0,0,1,22,0,0,21,6,7,6
32423,1,912.48,14,12,0,2,0,4,1108,0,0,0,0,19,15,0,20,19,6,3
39845,1,69.12,18,22,0,3,0,1,877,0,0,0,0,25,0,0,7,3,10,4
50902,1,4.2,4,24,1,0,0,2,2115,0,0,0,0,43,20,0,19,30,7,2
52348,0,54.38,18,19,0,0,0,1,1066,0,1,1,0,8,50,0,13,16,11,6
21560,1,59.5,8,13,0,5,0,3,2146,0,0,1,0,18,35,0,1,30,10,3
49621,1,855.01,7,11,0,3,0,2,1947,0,0,0,1,29,15,0,7,2,11,6
33416,1,82.18,12,17,0,2,0,2,113,0,0,0,0,11,0,0,18,26,7,5
94300,0,37.14,17,21,0,1,0,1,752,0,0,0,0,1,15,0,0,13,2,3
91797,1,34.95,2,20,0,3,0,1,1167,0,0,0,0,8,0,0,2,6,11,3
74709,0,63.96,16,16,0,0,0,2,669,0,0,0,0,24,15,0,11,21,4,0
80982,1,27.93,6,20,0,1,0,2,2224,0,0,0,0,10,0,0,5,29,5,3
51744,1,21.44,11,15,0,0,0,2,1694,0,0,0,1,24,0,0,22,14,11,4
62900,0,43.58,22,19,0,2,0,5,1964,0,0,0,0,43,45,0,18,3,7,3
37586,1,55.25,12,19,0,1,0,5,1444,0,1,0,0,5,35,0,10,12,6,3
49585,0,20.63,3,20,0,1,0,1,537,0,1,0,1,38,40,0,20,24,11,0
91141,0,16.86,8,16,0,6,0,1,2228,0,0,0,0,26,30,0,22,13,10,0
64785,0,32.16,20,17,0,4,0,1,1280,0,0,0,1,3,30,0,4,26,4,5
42177,1,31.36,7,12,0,1,0,1,1169,0,0,0,0,37,10,0,17,2,6,0
23512,1,10.29,11,16,0,6,0,2,1512,0,0,0,0,4,15,0,11,11,1,5
82889,1,86.59,15,22,0,0,0,0,2470,1,0,0,0,32,25,0,4,9,7,2
11087,1,33.95,16,16,0,3,0,3,1855,0,0,0,0,1,0,0,19,29,12,0
38195,1,80.44,2,16,0,0,1,2,857,0,0,0,0,38,20,0,18,3,2,0
15836,1,39.38,11,21,0,2,0,2,1951,0,0,0,0,19,0,0,0,15,1,2
66903,1,69.43,15,20,1,1,0,3,1539,0,0,0,1,16,10,0,1,3,3,0
24663,1,72.28,23,9,0,1,0,0,1866,0,0,0,0,7,0,0,14,4,4,4
78236,1,31.33,9,20,0,2,0,2,1280,0,0,0,2,24,10,0,9,12,6,3
10966,1,40.59,19,16,0,1,0,4,2402,0,0,0,0,12,0,0,12,4,12,3
17590,1,85.85,18,16,0,1,0,1,1161,0,0,0,1,28,0,0,6,4,4,4
19913,1,59.59,10,17,0,3,0,2,530,0,0,0,0,40,10,1,10,2,9,1
29097,1,1.86,15,20,0,3,0,1,655,0,0,0,0,21,0,0,16,17,12,2
92502,0,2.89,12,17,0,3,1,4,985,0,0,0,0,14,25,0,14,27,6,4
61485,1,49.64,12,21,1,0,0,3,400,0,1,0,0,10,25,0,15,28,2,4
71975,0,16.92,17,21,0,0,1,5,616,0,0,0,0,22,45,0,7,15,11,5
22870,0,200.18,18,19,0,1,0,1,1395,0,0,0,0,7,15,1,3,27,1,0
27829,1,23.05,12,18,0,0,0,5,286,0,0,0,1,9,20,0,16,12,7,5
99112,1,21.16,11,19,0,6,0,1,1443,0,0,0,1,13,15,0,16,4,1,5
70160,1,915.97,14,26,0,2,1,3,2474,0,0,0,0,23,25,0,4,31,7,3
86205,1,221.08,12,20,0,5,0,2,741,0,0,0,1,22,15,0,23,23,8,5
79539,1,46.39,18,11,0,0,0,2,1688,0,1,0,0,20,15,0,13,14,4,0
50302,0,26.49,10,14,0,7,0,1,1467,0,0,1,0,16,50,0,15,29,7,1
67249,1,22.49,1,15,0,2,0,4,1825,0,0,0,1,2,0,0,18,9,6,0
63274,1,31.61,6,23,0,3,0,3,2402,0,0,0,0,1,0,0,19,25,12,3
76132,1,36.46,17,19,0,4,0,1,2007,0,0,0,0,23,15,0,1,9,6,0
56617,0,52.09,6,18,0,1,0,4,1176,0,0,0,1,25,15,0,4,21,2,4
75755,1,13.4,19,24,0,7,0,2,1953,0,0,0,1,38,25,0,23,21,7,0
90089,0,48.25,1,17,0,1,1,1,370,0,0,0,0,41,35,0,14,3,3,0
48015,1,30.08,17,19,0,1,0,2,1764,0,0,0,1,44,10,0,16,2,5,4
55582,0,24.52,14,9,0,1,0,2,1370,0,0,0,2,11,25,0,0,21,2,4
17333,1,5.46,18,17,0,0,0,6,209,0,0,0,0,43,30,0,20,11,10,5
11985,1,71.33,11,20,0,2,0,0,405,0,0,0,0,31,0,0,8,13,1,0
85282,0,40.77,18,21,0,1,1,4,1475,0,0,0,0,42,35,0,8,11,2,1
81479,1,88.06,7,20,0,0,0,3,1734,0,0,0,0,27,0,0,1,29,11,5
47427,0,11.13,13,23,0,1,1,4,1350,0,0,1,0,24,45,1,13,19,7,5
46159,1,2.62,17,13,0,3,0,7,379,0,0,0,0,13,20,0,10,26,5,0
12069,0,19.21,12,12,0,1,0,5,778,0,0,0,0,23,35,0,23,14,8,3
63220,1,75.18,18,14,0,0,0,7,234,0,0,0,0,22,20,1,0,21,11,4
20322,1,15.9,17,17,1,3,0,2,645,0,0,0,1,4,10,0,6,27,11,3
57829,1,20.36,1,21,1,0,0,4,2416,0,0,0,2,13,20,0,6,9,11,6
53407,1,52.48,20,19,1,0,0,4,994,0,0,0,0,7,10,0,22,23,4,2
99881,1,28.08,20,20,0,2,0,8,234,0,0,0,1,9,20,0,6,21,12,6
11310,0,44.54,10,12,0,0,0,3,2432,0,0,0,0,36,25,0,12,3,11,0
50624,1,84.75,20,17,0,1,0,2,567,0,0,0,0,4,0,0,14,8,1,2
46699,1,218.58,13,23,0,0,1,3,1411,0,0,0,0,20,10,0,5,25,3,1
22336,1,50.85,12,12,0,4,0,2,2272,0,0,0,0,12,15,0,14,9,7,2
57738,0,10.17,12,17,1,3,0,2,1659,0,1,0,1,29,40,0,3,8,8,4
35159,1,57.86,7,26,0,0,0,1,1588,0,0,0,0,16,0,0,15,11,10,5
97337,1,1103.22,14,8,0,2,0,1,2036,0,0,0,0,16,15,0,0,21,2,4
58560,1,69.7,8,8,0,1,1,1,1917,0,0,0,0,14,10,0,17,26,3,2
46054,1,102.59,12,13,0,2,0,3,517,0,0,0,1,26,0,0,16,29,1,2
24325,1,46.26,11,16,1,0,0,1,616,0,0,0,0,19,10,0,22,26,4,5
70640,1,55.51,9,14,0,2,0,0,419,0,0,0,0,25,0,0,19,6,2,3
24289,0,60.16,8,26,0,1,1,1,2113,0,0,0,1,1,25,0,18,4,5,6
64929,1,648.07,4,11,0,2,0,1,2138,0,0,0,0,42,25,0,5,28,12,6
60766,1,64.24,9,17,0,2,0,3,1127,0,0,0,1,42,10,0,14,3,12,2
76783,1,60.36,6,20,0,2,0,1,1414,0,0,0,1,18,0,0,11,15,5,3
91009,1,93.23,14,21,0,1,0,1,945,0,1,0,1,37,25,0,6,2,6,0
53248,0,8.83,11,20,0,1,1,2,2226,0,0,0,0,40,35,0,20,2,6,0
85194,1,16.44,8,24,0,0,0,0,1153,0,0,0,0,4,0,0,12,23,12,1
83466,0,71.98,10,14,0,3,0,2,1248,0,1,0,0,41,40,0,15,26,6,3
40321,1,18.45,3,17,1,0,0,4,510,0,0,0,0,32,10,0,5,14,7,0
99997,1,67.33,10,19,0,1,0,2,142,0,0,0,0,4,0,0,7,3,1,4
99007,1,69.27,3,16,1,0,0,0,2452,0,1,0,1,10,25,0,21,10,7,3
47808,1,32.64,18,20,0,3,0,3,1079,0,0,0,0,27,0,0,22,5,2,2
13300,0,36.09,3,21,0,2,1,2,644,0,0,0,0,38,35,0,14,23,12,1
13977,1,592.11,6,16,0,0,0,1,537,0,0,0,0,44,25,0,18,20,4,6
52012,1,16.62,5,15,0,1,0,0,1088,0,0,0,0,39,10,0,15,9,7,2
97689,1,4.17,23,18,0,1,0,3,1470,0,0,0,0,40,10,0,1,20,2,3
13728,1,28.71,1,14,0,2,1,2,344,0,1,1,0,41,55,0,6,4,11,1
87913,0,23.62,15,19,0,2,0,5,194,0,0,0,0,41,45,0,7,21,5,2
79260,1,2.29,15,20,0,1,0,1,1406,0,0,0,0,43,10,0,7,8,10,2
62008,0,541.41,16,13,0,1,0,2,955,0,0,0,0,44,40,0,4,19,4,5
12965,1,96.72,0,12,1,1,0,3,1912,0,0,0,0,6,10,0,20,3,5,5
72551,1,20.25,9,16,0,0,1,3,2254,0,1,0,0,23,25,0,11,26,4,5
86142,1,70.4,9,17,0,2,0,2,43,0,0,1,1,17,20,1,5,26,8,1
12306,1,37.64,9,17,0,2,0,2,2282,0,0,0,0,39,10,0,1,13,6,4
38460,0,0.77,2,15,0,1,0,1,621,0,0,0,0,44,25,0,12,22,1,2
12096,1,34.17,12,17,0,0,0,1,1717,0,0,0,0,22,0,0,7,30,12,1
55368,0,1149.98,0,21,1,0,0,1,1525,0,0,0,1,17,40,1,14,11,7,4
51398,1,26.31,11,23,1,2,0,3,2073,0,0,0,0,2,10,0,22,2,11,6
44536,1,64.75,9,18,0,2,0,3,2208,0,0,0,0,4,0,0,3,19,4,5
51894,1,34.59,14,20,0,0,1,4,502,0,0,0,0,25,10,0,8,11,3,1
13387,0,38.26,13,9,0,2,0,2,2296,0,0,0,1,41,25,0,8,9,9,1
27810,1,16.57,15,25,0,1,0,4,1454,0,0,0,0,18,0,0,5,28,4,0
94916,0,22.36,9,15,0,3,0,0,761,0,0,0,1,3,15,0,16,25,11,1
62852,1,0.86,13,19,0,6,0,0,1314,0,0,0,0,12,15,0,7,18,5,6
24614,0,96.8,16,14,0,2,1,3,685,0,0,0,0,8,25,0,12,17,11,0
64606,1,39.8,6,27,0,0,0,4,1168,0,1,0,0,37,25,0,3,18,7,4
64949,1,31.6,8,19,0,0,0,1,2102,0,0,0,0,38,10,0,4,23,11,6
66815,1,64.01,11,17,0,3,0,4,1643,0,0,0,0,29,0,0,12,31,5,5
45577,1,87.29,7,16,0,1,0,2,853,0,0,0,0,42,10,0,21,19,9,4
99319,0,844.49,14,24,1,1,1,1,918,0,0,0,2,34,60,0,12,16,1,3
12179,1,9.17,9,18,0,5,1,2,1503,0,1,0,0,30,40,1,10,12,3,2
59943,0,4.84,16,18,0,2,0,0,2124,0,0,0,0,44,25,1,15,8,10,2
70350,0,41.86,10,15,0,2,0,1,67,0,0,0,0,39,25,1,3,1,1,2
13016,0,12.89,7,12,0,2,0,1,157,0,1,0,0,21,30,0,21,10,2,0
41361,1,59.93,19,14,0,0,0,2,213,0,0,0,0,33,0,0,17,21,10,1
61210,1,43.33,11,17,0,1,0,2,377,0,0,0,0,13,0,0,19,15,8,4
52242,0,26.59,11,10,0,2,0,9,2438,0,0,0,0,10,35,0,0,29,10,2
50774,1,70.81,16,21,0,0,0,0,2212,0,0,0,0,24,0,0,19,3,7,3
36705,1,4.22,21,21,0,2,0,2,1283,0,0,0,1,14,0,0,22,27,11,3
48074,1,843.97,21,20,0,1,0,3,2174,0,0,0,0,13,15,1,10,28,5,2
79922,1,127.9,11,14,0,1,0,1,1528,0,0,0,1,26,0,0,23,25,5,6
60656,1,42.14,6,14,0,0,0,1,1624,0,0,0,0,43,10,0,9,26,10,6
62632,0,29.65,4,16,0,2,0,2,1902,0,0,0,1,38,25,1,6,15,3,5
38281,1,42.98,15,20,0,4,0,4,1811,0,0,0,0,35,15,0,13,14,1,1
78226,1,71.81,13,19,0,0,0,0,947,0,0,0,1,42,10,0,12,9,8,5
76730,1,28.95,9,14,1,0,0,2,779,0,0,0,0,34,10,0,7,11,6,2
33003,1,14.68,10,24,0,2,0,2,1624,0,0,0,2,33,10,0,17,26,8,1
68916,0,8.48,20,18,0,2,1,1,869,0,0,0,0,2,25,0,14,16,12,1
92982,0,90.99,17,11,0,1,1,2,586,0,0,0,2,31,35,0,12,19,2,2
10172,0,65.73,8,22,0,0,0,2,559,0,0,0,0,30,15,1,17,20,4,6
38984,0,23.11,2,11,0,0,0,2,2231,0,0,0,2,22,25,0,11,22,9,0
26017,1,54.4,12,15,0,0,1,1,910,0,0,0,0,27,10,0,5,10,10,4
51261,1,22.96,5,14,0,0,0,0,1919,0,0,0,1,15,0,0,9,13,8,2
40003,0,29.11,4,22,0,0,0,4,2049,0,1,0,0,16,30,0,2,22,10,2
32712,0,9.37,15,14,0,3,0,1,2347,0,0,0,0,36,25,0,1,23,7,2
84362,1,3.13,13,16,0,3,1,2,266,0,0,0,0,32,10,0,23,2,6,0
89873,1,54.4,9,24,1,1,1,7,361,0,0,0,1,22,40,0,23,2,3,6
38200,1,46.41,12,22,0,0,0,6,152,0,0,0,0,10,20,0,7,26,4,5
52808,1,12.61,10,14,0,2,0,3,749,0,0,0,0,8,0,0,23,9,12,1
60850,1,66.08,15,11,0,3,0,1,1841,0,0,0,0,40,10,0,1,17,8,6
87977,1,26.46,20,18,0,1,0,2,2492,0,0,0,1,29,0,0,23,22,4,1
24708,0,53.68,10,16,0,1,0,1,2222,0,0,0,0,3,15,0,18,10,11,0
38868,1,7.14,16,13,0,0,0,2,1956,0,0,0,0,20,0,0,15,9,2,6
66096,1,83.82,18,11,0,0,0,2,473,0,0,0,1,42,10,0,14,18,3,1
13327,0,26.51,3,17,0,5,1,3,1576,0,0,0,0,38,50,0,14,5,12,4
96053,1,31.98,8,13,0,3,0,2,2263,0,0,0,0,23,0,0,16,15,1,2
18340,0,624.34,17,18,0,2,0,2,2192,0,0,0,0,43,40,0,21,19,11,2
52264,0,37.07,10,16,0,7,0,1,288,0,0,0,0,14,30,0,1,25,6,2
24424,1,43.59,10,12,0,5,0,1,491,0,1,0,0,10,30,0,9,30,3,6
79730,1,33.01,9,11,0,2,0,4,833,1,0,0,0,6,25,0,20,10,8,6
96399,1,40.61,16,25,0,0,0,3,258,0,0,0,1,22,0,0,22,14,8,3
99671,1,85.42,10,19,0,2,1,1,1322,0,0,0,0,19,10,0,9,21,10,1
18743,1,10.65,17,19,0,0,0,2,215,0,0,0,0,38,10,0,15,4,7,4
96899,1,9.87,6,21,0,0,0,1,1628,0,0,0,0,28,0,0,19,8,6,6
67477,1,44.67,4,19,0,1,1,1,1649,0,0,0,0,40,20,0,8,21,7,0
96243,1,18.43,11,21,0,0,0,2,579,0,0,0,0,9,0,0,16,2,8,5
28987,1,947.38,19,14,0,1,0,3,2117,0,0,0,0,2,15,1,23,19,2,2
19921,0,39.57,3,25,0,3,0,0,1856,0,0,0,0,11,15,0,5,21,11,4
55833,1,37.49,14,24,1,2,0,1,1120,0,0,0,0,28,10,0,11,9,9,1
87070,0,480.25,1,18,0,2,0,2,2498,0,0,0,0,44,25,0,20,18,6,2
14462,1,24.94,6,18,0,2,0,2,980,0,0,0,0,22,0,0,14,6,1,0
12322,1,16.68,10,23,0,0,0,12,1229,0,0,0,0,42,30,0,12,12,5,0
39397,0,56.48,16,17,0,2,0,0,946,0,0,0,0,10,15,0,2,8,1,2
66443,1,14.48,12,20,0,5,0,2,1826,0,0,0,0,43,25,1,15,16,12,1
23782,1,14.94,14,11,0,0,1,1,1308,0,0,0,0,18,10,0,18,19,9,4
28921,1,26.72,19,9,0,4,0,0,844,0,0,0,0,33,15,0,14,9,5,4
76571,1,15.8,13,21,0,1,0,9,566,0,0,0,0,33,20,0,4,28,1,1
99993,1,74.48,2,15,0,7,0,1,905,0,0,0,0,30,15,0,18,7,4,0
54932,1,35.09,16,24,0,2,0,4,2213,0,0,1,0,2,20,1,16,28,12,6
13049,1,28.98,16,16,0,2,1,1,1192,0,0,0,0,41,20,0,16,7,8,3
48794,1,19.19,18,17,0,1,0,9,860,0,0,0,0,24,20,0,18,28,1,1
64840,0,52.53,12,10,0,3,0,2,1370,0,0,0,2,33,25,1,11,29,3,5
28874,1,111.77,12,19,0,1,0,4,1063,0,0,0,1,36,10,0,23,12,1,6
23936,1,96.09,1,18,1,5,1,0,502,0,0,0,0,35,35,0,22,7,1,1
27658,0,26.3,11,17,0,0,0,2,2240,0,0,0,0,24,15,0,0,13,9,5
73127,1,42.32,13,19,1,4,0,1,1276,0,0,0,0,44,35,0,0,17,1,4
42439,1,30.76,10,15,1,0,0,2,1602,0,0,0,0,18,10,1,11,9,7,2
22922,0,51.42,21,27,0,0,0,2,2317,0,0,0,1,42,25,0,9,25,7,4
83682,1,65.79,12,25,0,0,1,3,2225,0,0,0,0,38,20,0,6,1,4,1
28609,1,0.85,14,17,0,5,0,3,2395,0,0,0,0,7,15,0,22,26,5,0
36817,0,46.89,21,16,0,1,1,1,1160,0,1,0,0,5,40,0,8,26,12,4
89237,0,22.76,18,22,0,1,0,0,1037,0,0,0,0,31,15,0,6,19,2,2
82477,0,61.72,10,17,0,1,0,4,98,0,1,1,1,27,50,0,10,21,2,4
56847,0,37.8,18,18,0,1,0,1,133,0,1,0,0,7,30,0,15,3,3,0
76884,1,2.27,23,17,0,0,0,2,2485,0,0,0,1,6,0,0,19,15,9,0
70086,1,38.89,11,19,0,1,0,3,1776,0,0,0,0,7,0,0,14,4,11,1
31318,1,30.53,7,21,0,1,0,3,1977,0,0,0,0,22,0,0,7,25,7,4
25759,1,1246.32,22,15,0,0,0,1,1273,0,0,0,0,15,15,0,18,26,7,5
95884,0,56.38,10,11,0,3,0,5,1315,0,1,0,0,37,60,0,3,3,1,4
12877,1,46.24,16,19,0,3,1,0,698,0,1,0,0,26,25,0,19,1,5,3
62299,1,1.24,8,14,0,0,1,0,40,0,0,0,0,30,10,0,19,4,2,1
13352,0,34.54,18,23,0,0,0,0,2307,0,0,0,0,12,15,0,13,22,1,2
88144,1,63.38,1,25,0,3,0,3,440,0,0,0,1,36,10,0,4,13,8,2
50078,0,87.16,7,13,0,3,1,1,1145,0,0,0,1,42,35,0,5,6,2,3
34184,0,36.77,16,18,0,1,0,3,229,0,0,0,0,28,15,0,5,5,4,5
40064,1,64.58,8,23,1,0,0,4,376,0,0,0,0,22,10,0,14,21,8,3
22483,1,72.29,13,18,0,1,0,1,1884,0,0,0,0,15,0,0,8,11,4,4
64139,1,418.09,6,22,0,9,1,3,1734,0,0,0,0,22,25,0,20,10,3,0
84833,0,100.98,10,9,0,0,1,2,2404,0,0,0,0,42,35,0,2,27,2,3
20720,1,72.84,2,12,0,0,0,2,760,0,0,0,1,16,0,0,15,15,9,0
58241,1,82.24,11,18,0,1,0,2,1132,0,0,0,2,26,10,0,17,13,2,3
38769,0,49.52,0,16,0,0,0,0,695,0,0,0,1,44,25,0,10,7,11,4
31559,0,69.31,7,13,0,1,0,1,1368,0,0,0,0,25,15,0,22,5,3,2
85128,1,57.68,13,23,1,0,0,5,1536,0,0,0,0,3,30,0,19,28,11,4
52337,1,22.88,12,9,0,2,0,1,644,0,0,0,1,16,0,0,10,15,7,1
86524,1,4.41,8,13,0,4,0,3,1741,0,0,0,0,21,15,0,10,8,6,6
19178,1,52.25,23,20,0,1,0,1,323,0,0,0,0,24,0,0,17,5,10,6
87948,1,51.56,9,20,0,1,0,4,1168,0,0,0,0,35,0,0,14,26,11,2
36786,1,49.62,4,16,1,0,0,0,837,0,0,0,0,41,20,0,9,23,7,2
96373,1,3.37,12,20,0,4,0,3,178,0,0,0,0,31,15,0,11,20,4,6
73938,0,77.7,6,17,0,2,0,1,1457,0,0,0,0,30,15,0,22,10,1,4
93272,1,60.94,3,11,0,3,0,1,2225,0,0,0,1,30,0,0,14,2,7,2
88468,1,24.89,13,29,0,0,0,3,1607,0,0,0,0,13,0,0,17,29,4,1
66388,1,65.55,11,21,0,2,0,1,1677,0,0,0,1,16,0,0,21,3,6,1
19647,0,58.75,14,14,0,2,0,1,2380,0,1,0,0,25,30,0,0,29,8,4
29296,1,43.98,15,20,0,0,0,2,241,0,0,1,1,41,30,0,8,5,6,3
22790,0,96.85,8,30,0,0,0,1,1495,0,0,0,0,36,25,0,19,8,1,2
88358,1,14.76,9,20,0,2,0,1,1873,0,1,0,0,21,15,0,8,19,10,6
74657,1,226.96,7,27,0,1,1,3,628,0,0,0,0,31,10,0,6,5,4,5
54485,1,41.58,13,17,0,1,0,1,2460,0,0,0,0,30,0,0,12,30,11,6
40173,0,30.59,11,13,0,2,0,3,1723,0,1,0,0,23,30,0,6,17,6,1
23746,0,8.72,16,18,0,3,1,0,2433,1,0,0,0,19,50,0,11,30,11,6
95677,1,9.89,15,17,0,1,0,0,368,0,0,0,0,8,0,0,18,25,5,6
23093,0,12.36,12,27,0,1,0,5,376,0,0,0,0,3,35,1,11,17,11,0
78312,1,75.27,7,22,1,3,0,2,1935,0,0,1,1,20,30,0,2,20,1,0
26844,1,16.07,15,23,0,0,0,2,1179,0,0,0,1,33,0,0,12,22,10,2
79184,1,79.29,13,20,0,0,1,3,1727,0,0,0,1,14,10,1,19,30,5,4
56106,1,31.63,11,24,0,1,0,2,1661,0,0,0,0,12,0,0,6,15,2,5
86563,1,20.72,10,17,0,1,1,3,1238,0,0,0,1,12,10,0,7,4,4,4
41611,1,22.28,10,15,0,2,0,4,125,0,0,0,0,33,0,0,9,11,2,1
81697,1,54.05,9,18,0,1,0,4,2376,0,0,0,1,37,10,0,15,13,10,0
50128,0,19.31,15,16,0,1,0,1,1616,0,0,0,0,18,15,0,18,8,2,5
19911,1,596.14,11,22,1,2,1,1,1074,1,0,0,1,41,70,0,18,16,11,6
25795,1,0.93,8,11,0,2,0,0,2421,0,0,0,0,12,0,0,14,2,4,2
73986,1,12.18,8,17,1,1,1,2,2482,0,0,0,1,37,30,0,22,20,9,5
91838,1,40.51,8,21,0,2,0,7,2335,0,0,0,0,5,20,0,7,7,12,6
40164,0,22.95,11,26,0,2,0,3,1964,0,0,0,0,39,25,0,7,3,4,3
36722,1,254.57,14,13,0,0,0,4,2312,0,0,0,0,37,10,0,10,25,5,6
24152,1,113.43,13,14,0,0,0,2,1905,0,0,0,2,16,10,0,4,25,6,2
